plasmids	segments
ERR321403_RNODE_1_length_2071_cov_5.68520	14814
ERR321403_RNODE_1_length_2071_cov_5.68520	11287
ERR321404_RNODE_6_length_7973_cov_19.95230	17236
ERR321404_RNODE_6_length_7973_cov_19.95230	14462
ERR321404_RNODE_6_length_7973_cov_19.95230	15891
ERR321404_RNODE_6_length_7973_cov_19.95230	14469
ERR321404_RNODE_6_length_7973_cov_19.95230	16494
ERR321404_RNODE_6_length_7973_cov_19.95230	15851
ERR321404_RNODE_6_length_7973_cov_19.95230	12659
ERR321404_RNODE_6_length_7973_cov_19.95230	15480
ERR321404_RNODE_6_length_7973_cov_19.95230	12915
ERR321404_RNODE_6_length_7973_cov_19.95230	14507
ERR321404_RNODE_6_length_7973_cov_19.95230	18672
ERR321404_RNODE_6_length_7973_cov_19.95230	16014
ERR321404_RNODE_6_length_7973_cov_19.95230	15362
ERR321404_RNODE_6_length_7973_cov_19.95230	13346
ERR321404_RNODE_6_length_7973_cov_19.95230	16310
ERR321404_RNODE_6_length_7973_cov_19.95230	18305
ERR321404_RNODE_6_length_7973_cov_19.95230	17426
ERR321404_RNODE_6_length_7973_cov_19.95230	7719
ERR321404_RNODE_6_length_7973_cov_19.95230	12697
ERR321404_RNODE_6_length_7973_cov_19.95230	14293
ERR321404_RNODE_6_length_7973_cov_19.95230	8899
ERR321404_RNODE_6_length_7973_cov_19.95230	19154
ERR321404_RNODE_6_length_7973_cov_19.95230	17641
ERR321404_RNODE_6_length_7973_cov_19.95230	17521
ERR321404_RNODE_6_length_7973_cov_19.95230	11813
ERR321404_RNODE_6_length_7973_cov_19.95230	13719
ERR321407_RNODE_1_length_2876_cov_213.07410	16186
ERR321407_RNODE_1_length_2876_cov_213.07410	12470
ERR321407_RNODE_1_length_2876_cov_213.07410	16933
ERR321407_RNODE_1_length_2876_cov_213.07410	12127
ERR321407_RNODE_1_length_2876_cov_213.07410	14319
ERR321407_RNODE_1_length_2876_cov_213.07410	15149
ERR321407_RNODE_1_length_2876_cov_213.07410	15323
ERR321407_RNODE_1_length_2876_cov_213.07410	14364
ERR321407_RNODE_1_length_2876_cov_213.07410	19975
ERR321409_RNODE_1_length_2778_cov_4.76960	11139
ERR321434_RNODE_2_length_2888_cov_18.00000	8341
ERR321434_RNODE_4_length_4819_cov_27.28350	5165
ERR321434_RNODE_4_length_4819_cov_27.28350	7150
ERR321434_RNODE_4_length_4819_cov_27.28350	18599
ERR321434_RNODE_4_length_4819_cov_27.28350	8321
ERR321443_RNODE_1_length_4953_cov_9.00180	8626
ERR321443_RNODE_1_length_4953_cov_9.00180	7421
ERR321443_RNODE_1_length_4953_cov_9.00180	13727
ERR321443_RNODE_1_length_4953_cov_9.00180	18671
ERR321443_RNODE_1_length_4953_cov_9.00180	17603
ERR321443_RNODE_1_length_4953_cov_9.00180	7294
ERR321443_RNODE_1_length_4953_cov_9.00180	5486
ERR321443_RNODE_1_length_4953_cov_9.00180	4816
ERR321446_RNODE_4_length_6087_cov_14.00230	15848
ERR321446_RNODE_4_length_6087_cov_14.00230	20998
ERR321446_RNODE_5_length_14518_cov_28.96140	16533
ERR321460_RNODE_3_length_2861_cov_7.54950	12802
ERR321460_RNODE_3_length_2861_cov_7.54950	20061
ERR321488_RNODE_7_length_6291_cov_23.47640	7412
ERR321488_RNODE_7_length_6291_cov_23.47640	17325
ERR321488_RNODE_7_length_6291_cov_23.47640	15160
ERR321488_RNODE_7_length_6291_cov_23.47640	11714
ERR321488_RNODE_7_length_6291_cov_23.47640	13039
ERR321488_RNODE_7_length_6291_cov_23.47640	9519
ERR321488_RNODE_7_length_6291_cov_23.47640	4052
ERR321488_RNODE_7_length_6291_cov_23.47640	10839
ERR321488_RNODE_7_length_6291_cov_23.47640	11362
ERR321488_RNODE_7_length_6291_cov_23.47640	15760
ERR321488_RNODE_7_length_6291_cov_23.47640	14809
ERR321497_RNODE_10_length_5386_cov_700.32010	20211
ERR321497_RNODE_10_length_5386_cov_700.32010	18089
ERR321497_RNODE_11_length_4298_cov_9.80460	7031
ERR321497_RNODE_11_length_4298_cov_9.80460	9991
ERR321497_RNODE_13_length_1090_cov_8.00730	19926
ERR321497_RNODE_13_length_1090_cov_8.00730	19974
ERR321500_RNODE_4_length_6714_cov_10.41600	19631
ERR321501_RNODE_1_length_3649_cov_6.96440	6029
ERR321501_RNODE_1_length_3649_cov_6.96440	16505
ERR321501_RNODE_1_length_3649_cov_6.96440	13877
ERR321501_RNODE_1_length_3649_cov_6.96440	5192
ERR321501_RNODE_1_length_3649_cov_6.96440	8652
ERR321501_RNODE_1_length_3649_cov_6.96440	12246
ERR321501_RNODE_1_length_3649_cov_6.96440	12105
ERR321501_RNODE_1_length_3649_cov_6.96440	5193
ERR321501_RNODE_1_length_3649_cov_6.96440	10703
ERR321501_RNODE_1_length_3649_cov_6.96440	5198
ERR321501_RNODE_1_length_3649_cov_6.96440	7161
ERR321501_RNODE_1_length_3649_cov_6.96440	15256
ERR321501_RNODE_1_length_3649_cov_6.96440	5226
ERR321501_RNODE_1_length_3649_cov_6.96440	16861
ERR321501_RNODE_1_length_3649_cov_6.96440	6776
ERR321501_RNODE_1_length_3649_cov_6.96440	17714
ERR321501_RNODE_1_length_3649_cov_6.96440	13707
ERR321501_RNODE_1_length_3649_cov_6.96440	11772
ERR321504_RNODE_1_length_2295_cov_6.19690	19681
ERR321506_RNODE_3_length_2380_cov_65.86600	10680
ERR321506_RNODE_3_length_2380_cov_65.86600	10547
ERR321508_RNODE_1_length_2815_cov_5.00180	21123
ERR321509_RNODE_2_length_2415_cov_31.89860	10078
ERR321509_RNODE_2_length_2415_cov_31.89860	12634
ERR321515_RNODE_1_length_2905_cov_3.96800	20695
ERR321515_RNODE_1_length_2905_cov_3.96800	7838
ERR321530_RNODE_10_length_1878_cov_6.33070	9572
ERR321530_RNODE_10_length_1878_cov_6.33070	15092
ERR321530_RNODE_10_length_1878_cov_6.33070	13054
ERR321530_RNODE_10_length_1878_cov_6.33070	14604
ERR321530_RNODE_10_length_1878_cov_6.33070	11914
ERR321530_RNODE_10_length_1878_cov_6.33070	14744
ERR321530_RNODE_10_length_1878_cov_6.33070	11916
ERR321530_RNODE_10_length_1878_cov_6.33070	20281
ERR321530_RNODE_10_length_1878_cov_6.33070	18216
ERR321530_RNODE_10_length_1878_cov_6.33070	20500
ERR321530_RNODE_6_length_2610_cov_13.00500	10492
ERR321530_RNODE_6_length_2610_cov_13.00500	12701
ERR321543_RNODE_3_length_7821_cov_113.28830	19909
ERR321543_RNODE_3_length_7821_cov_113.28830	3343
ERR321543_RNODE_3_length_7821_cov_113.28830	2839
ERR321543_RNODE_3_length_7821_cov_113.28830	4004
ERR321642_RNODE_3_length_3505_cov_12.00340	5568
ERR321642_RNODE_3_length_3505_cov_12.00340	11484
ERR321642_RNODE_3_length_3505_cov_12.00340	5537
ERR321642_RNODE_4_length_5927_cov_29.96440	19285
ERR321642_RNODE_4_length_5927_cov_29.96440	20780
ERR688507_RNODE_11_length_1027_cov_4.00390	20624
ERR688507_RNODE_11_length_1027_cov_4.00390	20630
ERR688507_RNODE_11_length_1027_cov_4.00390	20622
ERR688507_RNODE_8_length_17229_cov_224.00000	16892
ERR688509_RNODE_25_length_2298_cov_14.00610	19692
ERR688509_RNODE_25_length_2298_cov_14.00610	14825
ERR688509_RNODE_25_length_2298_cov_14.00610	18450
ERR688511_RNODE_19_length_2260_cov_7.00310	13401
ERR688511_RNODE_19_length_2260_cov_7.00310	13278
ERR688511_RNODE_19_length_2260_cov_7.00310	19842
ERR688511_RNODE_19_length_2260_cov_7.00310	18265
ERR688511_RNODE_19_length_2260_cov_7.00310	18063
ERR688514_RNODE_14_length_6295_cov_5.08510	2090
ERR688523_RNODE_21_length_58447_cov_75.94930	19557
ERR688523_RNODE_21_length_58447_cov_75.94930	14112
ERR688523_RNODE_21_length_58447_cov_75.94930	12768
ERR688523_RNODE_21_length_58447_cov_75.94930	14735
ERR688523_RNODE_21_length_58447_cov_75.94930	12477
ERR688523_RNODE_21_length_58447_cov_75.94930	6767
ERR688523_RNODE_21_length_58447_cov_75.94930	16959
ERR688523_RNODE_21_length_58447_cov_75.94930	2324
ERR688523_RNODE_21_length_58447_cov_75.94930	12644
ERR688523_RNODE_21_length_58447_cov_75.94930	8038
ERR688523_RNODE_21_length_58447_cov_75.94930	893
ERR688523_RNODE_5_length_6655_cov_32.98920	2786
ERR688523_RNODE_6_length_1075_cov_7.73950	19908
ERR688523_RNODE_6_length_1075_cov_7.73950	19913
ERR688530_RNODE_23_length_1317_cov_9.00680	18292
ERR688530_RNODE_23_length_1317_cov_9.00680	16617
ERR688539_RNODE_11_length_2764_cov_8.51410	13796
ERR688539_RNODE_11_length_2764_cov_8.51410	18835
ERR688539_RNODE_17_length_21904_cov_53.41780	1868
ERR688539_RNODE_17_length_21904_cov_53.41780	557
ERR688550_RNODE_12_length_52545_cov_18.00030	5182
ERR688550_RNODE_12_length_52545_cov_18.00030	20
ERR688550_RNODE_12_length_52545_cov_18.00030	18795
ERR688550_RNODE_12_length_52545_cov_18.00030	18842
ERR688550_RNODE_1_length_2198_cov_89.13280	11487
ERR688550_RNODE_27_length_2344_cov_12.79520	13865
ERR688550_RNODE_27_length_2344_cov_12.79520	18687
ERR688550_RNODE_27_length_2344_cov_12.79520	18064
ERR688563_RNODE_17_length_4443_cov_22.06300	16748
ERR688563_RNODE_17_length_4443_cov_22.06300	17841
ERR688563_RNODE_17_length_4443_cov_22.06300	14426
ERR688563_RNODE_17_length_4443_cov_22.06300	17441
ERR688563_RNODE_17_length_4443_cov_22.06300	10849
ERR688594_RNODE_9_length_4901_cov_10.88980	19254
ERR688603_RNODE_10_length_7987_cov_9.00110	12354
ERR688603_RNODE_10_length_7987_cov_9.00110	15924
ERR688603_RNODE_10_length_7987_cov_9.00110	14834
ERR688603_RNODE_10_length_7987_cov_9.00110	16985
ERR688603_RNODE_10_length_7987_cov_9.00110	17979
ERR688603_RNODE_10_length_7987_cov_9.00110	15315
ERR688603_RNODE_10_length_7987_cov_9.00110	15674
ERR688603_RNODE_10_length_7987_cov_9.00110	16494
ERR688603_RNODE_10_length_7987_cov_9.00110	18672
ERR688603_RNODE_10_length_7987_cov_9.00110	14047
ERR688603_RNODE_10_length_7987_cov_9.00110	17766
ERR688603_RNODE_10_length_7987_cov_9.00110	2129
ERR688603_RNODE_10_length_7987_cov_9.00110	19340
ERR688603_RNODE_10_length_7987_cov_9.00110	14507
ERR688603_RNODE_10_length_7987_cov_9.00110	19734
ERR688603_RNODE_10_length_7987_cov_9.00110	13346
ERR688603_RNODE_10_length_7987_cov_9.00110	14238
ERR688603_RNODE_10_length_7987_cov_9.00110	21101
ERR688603_RNODE_10_length_7987_cov_9.00110	10735
ERR688603_RNODE_10_length_7987_cov_9.00110	18338
ERR688603_RNODE_10_length_7987_cov_9.00110	3402
ERR688603_RNODE_10_length_7987_cov_9.00110	17033
ERR688603_RNODE_10_length_7987_cov_9.00110	18958
ERR688603_RNODE_10_length_7987_cov_9.00110	6485
ERR688603_RNODE_10_length_7987_cov_9.00110	19890
ERR688603_RNODE_10_length_7987_cov_9.00110	4398
ERR688603_RNODE_10_length_7987_cov_9.00110	17751
ERR688603_RNODE_10_length_7987_cov_9.00110	6374
ERR688603_RNODE_10_length_7987_cov_9.00110	7383
ERR688603_RNODE_10_length_7987_cov_9.00110	19388
ERR688603_RNODE_10_length_7987_cov_9.00110	18753
ERR688603_RNODE_10_length_7987_cov_9.00110	3259
ERR688603_RNODE_10_length_7987_cov_9.00110	9227
ERR688603_RNODE_10_length_7987_cov_9.00110	3962
ERR688603_RNODE_10_length_7987_cov_9.00110	1352
ERR688603_RNODE_10_length_7987_cov_9.00110	8733
ERR688603_RNODE_10_length_7987_cov_9.00110	16737
ERR688603_RNODE_13_length_2240_cov_62.52680	11219
ERR688606_RNODE_7_length_3791_cov_9.00240	19125
ERR688606_RNODE_7_length_3791_cov_9.00240	4915
ERR688606_RNODE_7_length_3791_cov_9.00240	20827
ERR688606_RNODE_7_length_3791_cov_9.00240	8941
ERR688606_RNODE_7_length_3791_cov_9.00240	7208
ERR688606_RNODE_7_length_3791_cov_9.00240	12672
ERR688606_RNODE_7_length_3791_cov_9.00240	18372
ERR688606_RNODE_7_length_3791_cov_9.00240	13862
ERR688606_RNODE_7_length_3791_cov_9.00240	16882
ERR688607_RNODE_7_length_7201_cov_45.16050	14696
ERR688607_RNODE_7_length_7201_cov_45.16050	15760
ERR688607_RNODE_7_length_7201_cov_45.16050	11362
ERR688607_RNODE_7_length_7201_cov_45.16050	11714
ERR688607_RNODE_7_length_7201_cov_45.16050	19462
ERR688607_RNODE_7_length_7201_cov_45.16050	9345
ERR688607_RNODE_7_length_7201_cov_45.16050	5032
ERR688607_RNODE_7_length_7201_cov_45.16050	20497
ERR688607_RNODE_7_length_7201_cov_45.16050	4233
ERR688607_RNODE_7_length_7201_cov_45.16050	10403
ERR688616_RNODE_3_length_2977_cov_89.40210	8821
ERR688617_RNODE_14_length_44990_cov_121.96150	16892
ERR688617_RNODE_25_length_6201_cov_45.00000	19285
ERR688617_RNODE_25_length_6201_cov_45.00000	20780
ERR688617_RNODE_25_length_6201_cov_45.00000	2786
ERR688648_RNODE_7_length_2634_cov_32.19930	17534
ERR695598_RNODE_115_length_26531_cov_60.06850	19636
ERR695598_RNODE_115_length_26531_cov_60.06850	1885
ERR695598_RNODE_115_length_26531_cov_60.06850	18882
ERR695598_RNODE_115_length_26531_cov_60.06850	6067
ERR695598_RNODE_115_length_26531_cov_60.06850	591
ERR695598_RNODE_115_length_26531_cov_60.06850	1170
ERR695598_RNODE_115_length_26531_cov_60.06850	428
ERR695598_RNODE_115_length_26531_cov_60.06850	9612
ERR695598_RNODE_115_length_26531_cov_60.06850	16826
ERR695598_RNODE_115_length_26531_cov_60.06850	12027
ERR695598_RNODE_115_length_26531_cov_60.06850	1511
ERR695598_RNODE_115_length_26531_cov_60.06850	8102
ERR695598_RNODE_115_length_26531_cov_60.06850	1045
ERR695598_RNODE_115_length_26531_cov_60.06850	911
ERR695598_RNODE_115_length_26531_cov_60.06850	11340
ERR695598_RNODE_115_length_26531_cov_60.06850	1913
ERR695598_RNODE_115_length_26531_cov_60.06850	17061
ERR695598_RNODE_115_length_26531_cov_60.06850	1274
ERR695598_RNODE_115_length_26531_cov_60.06850	10675
ERR695598_RNODE_115_length_26531_cov_60.06850	6273
ERR695598_RNODE_115_length_26531_cov_60.06850	12774
ERR695598_RNODE_115_length_26531_cov_60.06850	15841
ERR695598_RNODE_115_length_26531_cov_60.06850	714
ERR695598_RNODE_115_length_26531_cov_60.06850	14019
ERR695598_RNODE_115_length_26531_cov_60.06850	15302
ERR695598_RNODE_115_length_26531_cov_60.06850	2783
ERR695598_RNODE_115_length_26531_cov_60.06850	12393
ERR695598_RNODE_115_length_26531_cov_60.06850	7264
ERR695598_RNODE_115_length_26531_cov_60.06850	7068
ERR695598_RNODE_115_length_26531_cov_60.06850	2709
ERR695598_RNODE_115_length_26531_cov_60.06850	1440
ERR695598_RNODE_115_length_26531_cov_60.06850	14359
ERR695598_RNODE_115_length_26531_cov_60.06850	9067
ERR695598_RNODE_115_length_26531_cov_60.06850	4098
ERR695598_RNODE_115_length_26531_cov_60.06850	3800
ERR695598_RNODE_115_length_26531_cov_60.06850	18934
ERR695598_RNODE_115_length_26531_cov_60.06850	870
ERR695598_RNODE_115_length_26531_cov_60.06850	8463
ERR695598_RNODE_115_length_26531_cov_60.06850	283
ERR695598_RNODE_115_length_26531_cov_60.06850	20837
ERR695598_RNODE_115_length_26531_cov_60.06850	522
ERR695598_RNODE_115_length_26531_cov_60.06850	4837
ERR695598_RNODE_115_length_26531_cov_60.06850	3929
ERR695598_RNODE_115_length_26531_cov_60.06850	2905
ERR695598_RNODE_4_length_2278_cov_7.33010	14797
ERR695598_RNODE_4_length_2278_cov_7.33010	16633
ERR695598_RNODE_4_length_2278_cov_7.33010	18288
ERR695598_RNODE_79_length_4261_cov_824.50633	10805
ERR695598_RNODE_79_length_4261_cov_824.50633	10945
ERR695598_RNODE_79_length_4261_cov_824.50633	16565
ERR695598_RNODE_79_length_4261_cov_824.50633	16803
ERR695598_RNODE_79_length_4261_cov_824.50633	6379
ERR695598_RNODE_79_length_4261_cov_824.50633	10976
ERR695598_RNODE_79_length_4261_cov_824.50633	15458
ERR695598_RNODE_79_length_4261_cov_824.50633	15095
ERR695598_RNODE_79_length_4261_cov_824.50633	3901
ERR695598_RNODE_79_length_4261_cov_824.50633	13389
ERR695598_RNODE_79_length_4261_cov_824.50633	11988
ERR695598_RNODE_79_length_4261_cov_824.50633	4196
ERR695598_RNODE_79_length_4261_cov_824.50633	9842
ERR695598_RNODE_79_length_4261_cov_824.50633	19724
ERR695598_RNODE_79_length_4261_cov_824.50633	18966
ERR695598_RNODE_79_length_4261_cov_824.50633	4566
ERR695598_RNODE_79_length_4261_cov_824.50633	5485
ERR695598_RNODE_79_length_4261_cov_824.50633	7916
ERR695598_RNODE_79_length_4261_cov_824.50633	7985
ERR695598_RNODE_79_length_4261_cov_824.50633	9334
ERR695598_RNODE_79_length_4261_cov_824.50633	5347
ERR695598_RNODE_79_length_4261_cov_824.50633	13430
ERR695598_RNODE_79_length_4261_cov_824.50633	6632
ERR695598_RNODE_79_length_4261_cov_824.50633	19207
ERR695598_RNODE_81_length_5705_cov_612.37025	11324
ERR695598_RNODE_81_length_5705_cov_612.37025	16565
ERR695598_RNODE_81_length_5705_cov_612.37025	14901
ERR695598_RNODE_81_length_5705_cov_612.37025	4808
ERR695598_RNODE_81_length_5705_cov_612.37025	13430
ERR695598_RNODE_81_length_5705_cov_612.37025	16377
ERR695598_RNODE_81_length_5705_cov_612.37025	10710
ERR695598_RNODE_81_length_5705_cov_612.37025	5428
ERR695598_RNODE_81_length_5705_cov_612.37025	7353
ERR695598_RNODE_81_length_5705_cov_612.37025	13481
ERR695598_RNODE_81_length_5705_cov_612.37025	8598
ERR695598_RNODE_81_length_5705_cov_612.37025	17731
ERR695598_RNODE_81_length_5705_cov_612.37025	9666
ERR695598_RNODE_81_length_5705_cov_612.37025	9673
ERR695598_RNODE_85_length_2154_cov_1579.16783	14770
ERR695598_RNODE_85_length_2154_cov_1579.16783	20779
ERR695598_RNODE_85_length_2154_cov_1579.16783	19133
ERR695601_RNODE_5_length_36644_cov_15.39420	7607
ERR695601_RNODE_5_length_36644_cov_15.39420	4170
ERR695601_RNODE_9_length_1019_cov_20.00000	10785
ERR695601_RNODE_9_length_1019_cov_20.00000	11060
ERR695601_RNODE_9_length_1019_cov_20.00000	12435
ERR695601_RNODE_9_length_1019_cov_20.00000	12091
ERR695601_RNODE_9_length_1019_cov_20.00000	18077
ERR695601_RNODE_9_length_1019_cov_20.00000	18205
ERR695601_RNODE_9_length_1019_cov_20.00000	18833
ERR695601_RNODE_9_length_1019_cov_20.00000	11084
ERR695601_RNODE_9_length_1019_cov_20.00000	15339
ERR695601_RNODE_9_length_1019_cov_20.00000	13630
ERR695601_RNODE_9_length_1019_cov_20.00000	18280
ERR695601_RNODE_9_length_1019_cov_20.00000	16581
ERR695601_RNODE_9_length_1019_cov_20.00000	20889
ERR695601_RNODE_9_length_1019_cov_20.00000	21062
ERR695601_RNODE_9_length_1019_cov_20.00000	20546
ERR695601_RNODE_9_length_1019_cov_20.00000	20719
ERR695601_RNODE_9_length_1019_cov_20.00000	17784
ERR695601_RNODE_9_length_1019_cov_20.00000	20468
ERR695601_RNODE_9_length_1019_cov_20.00000	14058
ERR695601_RNODE_9_length_1019_cov_20.00000	18874
ERR695601_RNODE_9_length_1019_cov_20.00000	15773
ERR695601_RNODE_9_length_1019_cov_20.00000	20875
ERR695601_RNODE_9_length_1019_cov_20.00000	19829
ERR695601_RNODE_9_length_1019_cov_20.00000	13691
ERR695601_RNODE_9_length_1019_cov_20.00000	14941
ERR695601_RNODE_9_length_1019_cov_20.00000	15867
ERR695601_RNODE_9_length_1019_cov_20.00000	20863
ERR695608_RNODE_214_length_7516_cov_1148.60506	8261
ERR695608_RNODE_214_length_7516_cov_1148.60506	11988
ERR695608_RNODE_214_length_7516_cov_1148.60506	15090
ERR695608_RNODE_214_length_7516_cov_1148.60506	15073
ERR695608_RNODE_214_length_7516_cov_1148.60506	13481
ERR695608_RNODE_214_length_7516_cov_1148.60506	9864
ERR695608_RNODE_214_length_7516_cov_1148.60506	17169
ERR695608_RNODE_214_length_7516_cov_1148.60506	4244
ERR695608_RNODE_214_length_7516_cov_1148.60506	13430
ERR695608_RNODE_214_length_7516_cov_1148.60506	8650
ERR695608_RNODE_214_length_7516_cov_1148.60506	18076
ERR695608_RNODE_214_length_7516_cov_1148.60506	16265
ERR695608_RNODE_214_length_7516_cov_1148.60506	6648
ERR695608_RNODE_214_length_7516_cov_1148.60506	7458
ERR695608_RNODE_214_length_7516_cov_1148.60506	6468
ERR695608_RNODE_214_length_7516_cov_1148.60506	9483
ERR695608_RNODE_301_length_90462_cov_15.25254	2155
ERR695608_RNODE_301_length_90462_cov_15.25254	913
ERR695608_RNODE_301_length_90462_cov_15.25254	19511
ERR695609_RNODE_264_length_236179_cov_15.82580	3006
ERR695609_RNODE_264_length_236179_cov_15.82580	3618
ERR695609_RNODE_264_length_236179_cov_15.82580	10308
ERR695609_RNODE_264_length_236179_cov_15.82580	7128
ERR695609_RNODE_264_length_236179_cov_15.82580	10150
ERR695609_RNODE_264_length_236179_cov_15.82580	3192
ERR695609_RNODE_264_length_236179_cov_15.82580	11731
ERR695609_RNODE_264_length_236179_cov_15.82580	638
ERR695609_RNODE_264_length_236179_cov_15.82580	1937
ERR695609_RNODE_264_length_236179_cov_15.82580	2370
ERR695609_RNODE_264_length_236179_cov_15.82580	15950
ERR695609_RNODE_264_length_236179_cov_15.82580	8663
ERR695609_RNODE_264_length_236179_cov_15.82580	2337
ERR695609_RNODE_264_length_236179_cov_15.82580	11941
ERR695609_RNODE_264_length_236179_cov_15.82580	378
ERR695609_RNODE_264_length_236179_cov_15.82580	19269
ERR695609_RNODE_264_length_236179_cov_15.82580	4740
ERR695609_RNODE_264_length_236179_cov_15.82580	1342
ERR695609_RNODE_264_length_236179_cov_15.82580	8864
ERR695609_RNODE_264_length_236179_cov_15.82580	15832
ERR695609_RNODE_264_length_236179_cov_15.82580	17703
ERR695609_RNODE_264_length_236179_cov_15.82580	262
ERR695609_RNODE_264_length_236179_cov_15.82580	1622
ERR695609_RNODE_264_length_236179_cov_15.82580	1320
ERR695609_RNODE_264_length_236179_cov_15.82580	5913
ERR695609_RNODE_264_length_236179_cov_15.82580	16149
ERR695609_RNODE_264_length_236179_cov_15.82580	12648
ERR695609_RNODE_264_length_236179_cov_15.82580	16632
ERR695610_RNODE_10_length_3506_cov_30.00860	11484
ERR695610_RNODE_10_length_3506_cov_30.00860	5568
ERR695610_RNODE_10_length_3506_cov_30.00860	5537
ERR695610_RNODE_1_length_2877_cov_26.10290	11382
ERR695610_RNODE_1_length_2877_cov_26.10290	15343
ERR695610_RNODE_1_length_2877_cov_26.10290	12734
ERR695610_RNODE_79_length_10183_cov_50.55621	11762
ERR695610_RNODE_79_length_10183_cov_50.55621	7916
ERR695610_RNODE_79_length_10183_cov_50.55621	19487
ERR695610_RNODE_79_length_10183_cov_50.55621	14901
ERR695610_RNODE_79_length_10183_cov_50.55621	13389
ERR695610_RNODE_79_length_10183_cov_50.55621	8324
ERR695610_RNODE_79_length_10183_cov_50.55621	13481
ERR695610_RNODE_79_length_10183_cov_50.55621	15019
ERR695610_RNODE_79_length_10183_cov_50.55621	11412
ERR695610_RNODE_79_length_10183_cov_50.55621	5347
ERR695610_RNODE_79_length_10183_cov_50.55621	14418
ERR695610_RNODE_79_length_10183_cov_50.55621	11988
ERR695610_RNODE_79_length_10183_cov_50.55621	12705
ERR695610_RNODE_79_length_10183_cov_50.55621	9842
ERR695610_RNODE_79_length_10183_cov_50.55621	5950
ERR695610_RNODE_79_length_10183_cov_50.55621	2882
ERR695610_RNODE_79_length_10183_cov_50.55621	10976
ERR695610_RNODE_79_length_10183_cov_50.55621	16803
ERR695610_RNODE_79_length_10183_cov_50.55621	17638
ERR695610_RNODE_79_length_10183_cov_50.55621	19892
ERR695610_RNODE_79_length_10183_cov_50.55621	4234
ERR695610_RNODE_79_length_10183_cov_50.55621	9483
ERR695610_RNODE_79_length_10183_cov_50.55621	13430
ERR695610_RNODE_79_length_10183_cov_50.55621	11324
ERR695610_RNODE_79_length_10183_cov_50.55621	15073
ERR695610_RNODE_79_length_10183_cov_50.55621	6614
